Filename,Bounding Box Count,Class Count,Classes
train/2357.jpg,2,2,"Clothing, Metal"
train/2358.jpg,21,1,Paper
train/2359.jpg,1,1,General trash
train/2360.jpg,4,2,"General trash, Plastic bag"
train/2361.jpg,5,1,Plastic
train/2362.jpg,8,1,Plastic bag
train/2363.jpg,1,1,Plastic
train/2364.jpg,9,3,"Paper, Plastic, Plastic bag"
train/2365.jpg,5,3,"General trash, Glass, Plastic"
train/2366.jpg,9,4,"General trash, Paper, Plastic, Styrofoam"
train/2367.jpg,2,1,Clothing
train/2368.jpg,3,3,"General trash, Metal, Plastic bag"
train/2369.jpg,18,1,Paper
train/2370.jpg,2,1,Glass
train/2371.jpg,1,1,Paper pack
train/2372.jpg,1,1,Plastic bag
train/2373.jpg,1,1,Paper
train/2374.jpg,1,1,Plastic
train/2375.jpg,4,2,"General trash, Paper"
train/2376.jpg,6,1,Paper
train/2377.jpg,1,1,General trash
train/2378.jpg,15,4,"Paper, Paper pack, Plastic, Plastic bag"
train/2379.jpg,1,1,Glass
train/2380.jpg,5,1,Metal
train/2381.jpg,1,1,Plastic
train/2382.jpg,2,1,Clothing
train/2383.jpg,9,4,"General trash, Paper, Plastic, Plastic bag"
train/2384.jpg,1,1,General trash
train/2385.jpg,1,1,General trash
train/2386.jpg,1,1,Glass
train/2387.jpg,32,5,"General trash, Glass, Metal, Paper pack, Plastic"
train/2388.jpg,1,1,General trash
train/2389.jpg,1,1,Plastic bag
train/2390.jpg,2,2,"General trash, Metal"
train/2391.jpg,2,2,"General trash, Paper"
train/2392.jpg,1,1,Paper
train/2393.jpg,1,1,General trash
train/2394.jpg,2,2,"General trash, Paper pack"
train/2395.jpg,1,1,Glass
train/2396.jpg,1,1,General trash
train/2397.jpg,1,1,Metal
train/2398.jpg,1,1,Plastic
train/2399.jpg,2,1,General trash
train/2400.jpg,1,1,Plastic bag
train/2401.jpg,3,2,"Paper, Plastic bag"
train/2402.jpg,1,1,Plastic
train/2403.jpg,4,4,"Clothing, Paper, Plastic, Plastic bag"
train/2404.jpg,1,1,Paper
train/2405.jpg,1,1,Metal
train/2406.jpg,21,5,"General trash, Metal, Plastic, Plastic bag, Styrofoam"
train/2407.jpg,1,1,Plastic
train/2408.jpg,7,3,"General trash, Metal, Plastic"
train/2409.jpg,1,1,Paper pack
train/2410.jpg,2,2,"General trash, Plastic bag"
train/2411.jpg,1,1,Plastic bag
train/2412.jpg,7,4,"General trash, Paper pack, Plastic bag, Styrofoam"
train/2413.jpg,2,2,"General trash, Paper"
train/2414.jpg,16,3,"General trash, Paper pack, Plastic"
train/2415.jpg,2,1,Paper pack
train/2416.jpg,46,4,"Clothing, General trash, Metal, Paper"
train/2417.jpg,1,1,Glass
train/2418.jpg,26,3,"General trash, Metal, Plastic"
train/2419.jpg,4,3,"Metal, Paper, Plastic"
train/2420.jpg,2,2,"Plastic, Plastic bag"
train/2421.jpg,2,2,"General trash, Plastic"
train/2422.jpg,1,1,General trash
train/2423.jpg,5,4,"General trash, Metal, Paper, Plastic"
train/2424.jpg,2,2,"General trash, Paper"
train/2425.jpg,1,1,Paper pack
train/2426.jpg,9,3,"General trash, Metal, Paper"
train/2427.jpg,4,2,"General trash, Plastic"
train/2428.jpg,1,1,Plastic
train/2429.jpg,2,1,Plastic bag
train/2430.jpg,1,1,Plastic
train/2431.jpg,1,1,Plastic
train/2432.jpg,14,2,"General trash, Plastic bag"
train/2433.jpg,6,3,"Paper, Plastic, Plastic bag"
train/2434.jpg,2,2,"General trash, Paper pack"
train/2435.jpg,3,1,Plastic
train/2436.jpg,1,1,Metal
train/2437.jpg,1,1,General trash
train/2438.jpg,2,2,"General trash, Paper pack"
train/2439.jpg,6,3,"Metal, Plastic, Plastic bag"
train/2440.jpg,11,4,"Metal, Paper, Plastic, Styrofoam"
train/2441.jpg,2,1,Plastic bag
train/2442.jpg,2,2,"Glass, Styrofoam"
train/2443.jpg,1,1,Clothing
train/2444.jpg,1,1,General trash
train/2445.jpg,1,1,Plastic
train/2446.jpg,1,1,Paper
train/2447.jpg,2,2,"General trash, Paper pack"
train/2448.jpg,3,1,Styrofoam
train/2449.jpg,9,4,"Paper, Paper pack, Plastic, Plastic bag"
train/2450.jpg,2,2,"General trash, Plastic bag"
train/2451.jpg,23,5,"General trash, Paper, Paper pack, Plastic bag, Styrofoam"
train/2452.jpg,1,1,General trash
train/2453.jpg,2,1,Plastic bag
train/2454.jpg,1,1,Metal
train/2455.jpg,1,1,General trash
train/2456.jpg,5,1,Plastic bag
train/2457.jpg,10,3,"Metal, Plastic, Plastic bag"
train/2458.jpg,1,1,General trash
train/2459.jpg,1,1,Plastic bag
train/2460.jpg,8,4,"General trash, Paper, Plastic bag, Styrofoam"
train/2461.jpg,1,1,Plastic
train/2462.jpg,1,1,Glass
train/2463.jpg,1,1,General trash
train/2464.jpg,13,1,Glass
train/2465.jpg,1,1,Metal
train/2466.jpg,10,3,"General trash, Paper, Plastic bag"
train/2467.jpg,2,1,Clothing
train/2468.jpg,14,2,"General trash, Styrofoam"
train/2469.jpg,1,1,Metal
train/2470.jpg,5,2,"Glass, Plastic bag"
train/2471.jpg,2,2,"General trash, Paper pack"
train/2472.jpg,2,2,"Metal, Paper"
train/2473.jpg,1,1,Paper
train/2474.jpg,1,1,Glass
train/2475.jpg,16,4,"General trash, Metal, Paper, Plastic bag"
train/2476.jpg,2,2,"General trash, Metal"
train/2477.jpg,2,2,"Plastic, Plastic bag"
train/2478.jpg,4,3,"General trash, Plastic bag, Styrofoam"
train/2479.jpg,1,1,Metal
train/2480.jpg,1,1,Plastic
train/2481.jpg,1,1,Metal
train/2482.jpg,9,5,"General trash, Glass, Metal, Paper, Plastic"
train/2483.jpg,1,1,General trash
train/2484.jpg,7,2,"Plastic bag, Styrofoam"
train/2485.jpg,1,1,Paper
train/2486.jpg,1,1,Plastic
train/2487.jpg,1,1,Plastic bag
train/2488.jpg,13,2,"Paper, Plastic bag"
train/2489.jpg,6,3,"General trash, Metal, Paper"
train/2490.jpg,1,1,Paper
train/2491.jpg,6,2,"Glass, Paper"
train/2492.jpg,1,1,Plastic
train/2493.jpg,3,2,"General trash, Plastic bag"
train/2494.jpg,11,4,"General trash, Paper pack, Plastic, Plastic bag"
train/2495.jpg,2,1,Plastic bag
train/2496.jpg,3,3,"General trash, Plastic bag, Styrofoam"
train/2497.jpg,1,1,General trash
train/2498.jpg,2,2,"General trash, Plastic bag"
train/2499.jpg,1,1,Paper
train/2500.jpg,1,1,General trash
train/2501.jpg,2,1,Glass
train/2502.jpg,2,2,"Paper pack, Plastic"
train/2503.jpg,1,1,General trash
train/2504.jpg,1,1,General trash
train/2505.jpg,11,3,"General trash, Paper, Plastic bag"
train/2506.jpg,2,1,Metal
train/2507.jpg,5,1,Paper
train/2508.jpg,1,1,Paper
train/2509.jpg,1,1,Paper
train/2510.jpg,4,4,"General trash, Paper, Plastic bag, Styrofoam"
train/2511.jpg,1,1,Clothing
train/2512.jpg,2,2,"General trash, Plastic"
train/2513.jpg,1,1,Paper
train/2514.jpg,2,1,Paper
train/2515.jpg,19,3,"General trash, Paper, Plastic"
train/2516.jpg,5,4,"General trash, Metal, Plastic, Plastic bag"
train/2517.jpg,1,1,Paper
train/2518.jpg,1,1,Plastic bag
train/2519.jpg,1,1,Plastic
train/2520.jpg,14,4,"General trash, Paper, Plastic, Plastic bag"
train/2521.jpg,40,6,"General trash, Paper, Paper pack, Plastic, Plastic bag, Styrofoam"
train/2522.jpg,26,6,"General trash, Paper, Paper pack, Plastic, Plastic bag, Styrofoam"
train/2523.jpg,1,1,Paper pack
train/2524.jpg,8,2,"General trash, Paper"
train/2525.jpg,1,1,General trash
train/2526.jpg,1,1,Plastic
train/2527.jpg,5,1,Plastic bag
train/2528.jpg,1,1,Plastic bag
train/2529.jpg,15,4,"Metal, Paper, Plastic, Plastic bag"
train/2530.jpg,7,4,"General trash, Paper pack, Plastic, Styrofoam"
train/2531.jpg,1,1,General trash
train/2532.jpg,8,5,"General trash, Paper, Paper pack, Plastic, Plastic bag"
train/2533.jpg,1,1,General trash
train/2534.jpg,1,1,Plastic
train/2535.jpg,7,3,"Paper, Plastic, Plastic bag"
train/2536.jpg,5,1,Paper pack
train/2537.jpg,5,4,"General trash, Plastic, Plastic bag, Styrofoam"
train/2538.jpg,4,3,"Clothing, Glass, Paper"
train/2539.jpg,22,6,"General trash, Glass, Paper pack, Plastic, Plastic bag, Styrofoam"
train/2540.jpg,1,1,Plastic bag
train/2541.jpg,11,5,"Metal, Paper, Plastic, Plastic bag, Styrofoam"
train/2542.jpg,1,1,Plastic
train/2543.jpg,1,1,Paper
train/2544.jpg,1,1,Plastic
train/2545.jpg,4,1,Plastic bag
train/2546.jpg,1,1,Plastic
train/2547.jpg,15,4,"Paper, Plastic, Plastic bag, Styrofoam"
train/2548.jpg,1,1,Paper pack
train/2549.jpg,4,3,"Paper, Paper pack, Plastic bag"
train/2550.jpg,1,1,Plastic bag
train/2551.jpg,1,1,General trash
train/2552.jpg,25,2,"Paper, Plastic bag"
train/2553.jpg,8,3,"Paper, Plastic bag, Styrofoam"
train/2554.jpg,1,1,Plastic bag
train/2555.jpg,2,2,"General trash, Plastic"
train/2556.jpg,14,4,"General trash, Paper, Plastic bag, Styrofoam"
train/2557.jpg,1,1,Plastic bag
train/2558.jpg,20,7,"General trash, Glass, Paper, Paper pack, Plastic, Plastic bag, Styrofoam"
train/2559.jpg,1,1,General trash
train/2560.jpg,2,2,"Glass, Paper pack"
train/2561.jpg,1,1,General trash
train/2562.jpg,18,3,"General trash, Paper, Plastic bag"
train/2563.jpg,1,1,Plastic
train/2564.jpg,1,1,Plastic
train/2565.jpg,2,1,Paper pack
train/2566.jpg,12,5,"General trash, Paper, Plastic, Plastic bag, Styrofoam"
train/2567.jpg,1,1,General trash
train/2568.jpg,3,2,"General trash, Plastic bag"
train/2569.jpg,1,1,Paper
train/2570.jpg,1,1,Plastic bag
train/2571.jpg,1,1,Plastic
train/2572.jpg,31,4,"Paper, Paper pack, Plastic, Plastic bag"
train/2573.jpg,5,2,"General trash, Plastic"
train/2574.jpg,3,1,Paper
train/2575.jpg,3,2,"General trash, Plastic"
train/2576.jpg,1,1,Metal
train/2577.jpg,1,1,General trash
train/2578.jpg,2,2,"Paper, Plastic bag"
train/2579.jpg,9,2,"General trash, Plastic"
train/2580.jpg,10,3,"Paper, Plastic bag, Styrofoam"
train/2581.jpg,1,1,Clothing
train/2582.jpg,2,1,Battery
train/2583.jpg,15,6,"General trash, Metal, Paper, Plastic, Plastic bag, Styrofoam"
train/2584.jpg,1,1,Clothing
train/2585.jpg,4,2,"Paper, Plastic bag"
train/2586.jpg,2,2,"General trash, Plastic bag"
train/2587.jpg,1,1,Plastic bag
train/2588.jpg,1,1,Clothing
train/2589.jpg,1,1,General trash
train/2590.jpg,1,1,Metal
train/2591.jpg,20,5,"General trash, Paper pack, Plastic, Plastic bag, Styrofoam"
train/2592.jpg,3,1,Plastic bag
train/2593.jpg,1,1,Styrofoam
train/2594.jpg,1,1,Paper
train/2595.jpg,8,2,"General trash, Styrofoam"
train/2596.jpg,12,3,"General trash, Paper, Plastic bag"
train/2597.jpg,1,1,Plastic
train/2598.jpg,14,3,"General trash, Metal, Plastic bag"
train/2599.jpg,4,2,"General trash, Paper"
train/2600.jpg,4,1,Paper
train/2601.jpg,1,1,Plastic
train/2602.jpg,1,1,Plastic bag
train/2603.jpg,7,3,"Glass, Plastic, Plastic bag"
train/2604.jpg,1,1,Plastic bag
train/2605.jpg,1,1,Plastic bag
train/2606.jpg,5,2,"General trash, Plastic bag"
train/2607.jpg,4,3,"General trash, Paper, Plastic bag"
train/2608.jpg,3,2,"Metal, Plastic bag"
train/2609.jpg,1,1,Plastic
train/2610.jpg,5,4,"General trash, Paper pack, Plastic bag, Styrofoam"
train/2611.jpg,2,1,Paper
train/2612.jpg,28,5,"General trash, Paper, Plastic, Plastic bag, Styrofoam"
train/2613.jpg,1,1,Plastic
train/2614.jpg,11,2,"General trash, Paper"
train/2615.jpg,3,2,"General trash, Paper pack"
train/2616.jpg,24,3,"General trash, Paper, Styrofoam"
train/2617.jpg,1,1,Paper
train/2618.jpg,5,4,"General trash, Paper pack, Plastic, Plastic bag"
train/2619.jpg,1,1,Plastic bag
train/2620.jpg,1,1,Plastic bag
train/2621.jpg,1,1,Paper pack
train/2622.jpg,3,2,"General trash, Glass"
train/2623.jpg,2,2,"General trash, Paper pack"
train/2624.jpg,26,6,"General trash, Paper, Paper pack, Plastic, Plastic bag, Styrofoam"
train/2625.jpg,1,1,Plastic
train/2626.jpg,1,1,Paper pack
train/2627.jpg,1,1,General trash
train/2628.jpg,1,1,Paper pack
train/2629.jpg,10,4,"General trash, Metal, Paper, Plastic bag"
train/2630.jpg,22,5,"Paper, Paper pack, Plastic, Plastic bag, Styrofoam"
train/2631.jpg,10,5,"General trash, Glass, Paper, Plastic bag, Styrofoam"
train/2632.jpg,7,3,"Clothing, Paper, Plastic"
train/2633.jpg,1,1,Plastic
train/2634.jpg,1,1,Styrofoam
train/2635.jpg,1,1,Plastic bag
train/2636.jpg,3,3,"General trash, Glass, Paper"
train/2637.jpg,2,1,Plastic bag
train/2638.jpg,1,1,Metal
train/2639.jpg,16,4,"General trash, Paper, Plastic, Plastic bag"
train/2640.jpg,1,1,Glass
train/2641.jpg,1,1,Paper pack
train/2642.jpg,1,1,Metal
train/2643.jpg,2,1,Metal
train/2644.jpg,1,1,Plastic bag
train/2645.jpg,1,1,General trash
train/2646.jpg,2,1,General trash
train/2647.jpg,17,5,"General trash, Paper, Plastic, Plastic bag, Styrofoam"
train/2648.jpg,27,6,"General trash, Metal, Paper, Paper pack, Plastic, Plastic bag"
train/2649.jpg,1,1,Plastic
train/2650.jpg,7,4,"General trash, Paper, Plastic bag, Styrofoam"
train/2651.jpg,1,1,Clothing
train/2652.jpg,3,2,"Paper, Plastic bag"
train/2653.jpg,1,1,Metal
train/2654.jpg,2,1,Plastic bag
train/2655.jpg,1,1,Paper
train/2656.jpg,1,1,Metal
train/2657.jpg,3,2,"General trash, Paper"
train/2658.jpg,2,1,Clothing
train/2659.jpg,18,3,"General trash, Paper, Paper pack"
train/2660.jpg,6,3,"General trash, Metal, Plastic"
train/2661.jpg,3,2,"General trash, Paper"
train/2662.jpg,1,1,Styrofoam
train/2663.jpg,3,3,"General trash, Paper, Plastic"
train/2664.jpg,2,2,"General trash, Paper"
train/2665.jpg,2,1,General trash
train/2666.jpg,25,6,"General trash, Glass, Paper, Paper pack, Plastic, Plastic bag"
train/2667.jpg,1,1,Plastic bag
train/2668.jpg,3,1,Clothing
train/2669.jpg,1,1,Metal
train/2670.jpg,1,1,Paper pack
train/2671.jpg,1,1,Plastic bag
train/2672.jpg,1,1,General trash
train/2673.jpg,1,1,Paper
train/2674.jpg,9,5,"General trash, Metal, Paper, Plastic bag, Styrofoam"
train/2675.jpg,3,2,"Metal, Plastic bag"
train/2676.jpg,1,1,Paper pack
train/2677.jpg,1,1,Plastic
train/2678.jpg,31,6,"General trash, Paper, Paper pack, Plastic, Plastic bag, Styrofoam"
train/2679.jpg,1,1,Metal
train/2680.jpg,2,1,General trash
train/2681.jpg,1,1,Plastic bag
train/2682.jpg,1,1,Paper pack
train/2683.jpg,9,2,"Paper, Plastic bag"
train/2684.jpg,1,1,Metal
train/2685.jpg,1,1,Metal
train/2686.jpg,17,5,"General trash, Metal, Paper, Plastic, Plastic bag"
train/2687.jpg,1,1,Metal
train/2688.jpg,1,1,Clothing
train/2689.jpg,1,1,Metal
train/2690.jpg,4,3,"Glass, Plastic, Plastic bag"
train/2691.jpg,1,1,Paper
train/2692.jpg,2,1,Paper pack
train/2693.jpg,3,1,Plastic bag
train/2694.jpg,1,1,Paper
train/2695.jpg,2,2,"General trash, Paper"
train/2696.jpg,4,2,"General trash, Plastic bag"
train/2697.jpg,2,2,"Paper pack, Plastic"
train/2698.jpg,5,4,"General trash, Paper, Plastic, Plastic bag"
train/2699.jpg,1,1,Metal
train/2700.jpg,2,2,"General trash, Paper"
train/2701.jpg,3,3,"Paper, Paper pack, Plastic"
train/2702.jpg,1,1,General trash
train/2703.jpg,8,3,"Metal, Paper, Plastic"
train/2704.jpg,2,2,"General trash, Plastic"
train/2705.jpg,2,1,Glass
train/2706.jpg,7,3,"Clothing, General trash, Plastic bag"
train/2707.jpg,1,1,Plastic
train/2708.jpg,1,1,Metal
train/2709.jpg,6,3,"Plastic, Plastic bag, Styrofoam"
train/2710.jpg,4,1,Plastic bag
train/2711.jpg,14,2,"General trash, Paper"
train/2712.jpg,1,1,Paper
train/2713.jpg,7,4,"Glass, Paper pack, Plastic, Plastic bag"
train/2714.jpg,2,2,"Metal, Paper"
train/2715.jpg,9,4,"General trash, Paper, Plastic, Plastic bag"
train/2716.jpg,4,3,"General trash, Metal, Paper pack"
train/2717.jpg,1,1,Plastic bag
train/2718.jpg,1,1,Metal
train/2719.jpg,3,3,"Paper pack, Plastic, Plastic bag"
train/2720.jpg,1,1,Paper
train/2721.jpg,2,1,Plastic
train/2722.jpg,1,1,Plastic
train/2723.jpg,3,3,"General trash, Paper, Plastic"
train/2724.jpg,9,5,"General trash, Paper, Paper pack, Plastic, Plastic bag"
train/2725.jpg,1,1,General trash
train/2726.jpg,1,1,General trash
train/2727.jpg,1,1,Paper
train/2728.jpg,2,2,"Paper pack, Plastic bag"
train/2729.jpg,1,1,Paper
train/2730.jpg,4,1,Plastic bag
train/2731.jpg,4,3,"Paper, Plastic bag, Styrofoam"
train/2732.jpg,1,1,Paper pack
train/2733.jpg,1,1,Paper
train/2734.jpg,12,2,"Paper, Plastic bag"
train/2735.jpg,1,1,Paper pack
train/2736.jpg,2,2,"General trash, Plastic"
train/2737.jpg,1,1,Glass
train/2738.jpg,7,3,"General trash, Metal, Plastic bag"
train/2739.jpg,17,4,"General trash, Paper, Plastic bag, Styrofoam"
train/2740.jpg,1,1,General trash
train/2741.jpg,11,6,"General trash, Paper, Paper pack, Plastic, Plastic bag, Styrofoam"
train/2742.jpg,1,1,Plastic
train/2743.jpg,10,3,"General trash, Paper, Plastic bag"
train/2744.jpg,1,1,Clothing
train/2745.jpg,5,1,Paper
train/2746.jpg,5,3,"General trash, Paper, Plastic"
train/2747.jpg,23,2,"Clothing, Plastic"
train/2748.jpg,2,1,Plastic
train/2749.jpg,3,3,"Paper, Paper pack, Plastic"
train/2750.jpg,5,3,"General trash, Plastic, Plastic bag"
train/2751.jpg,1,1,Paper
train/2752.jpg,18,1,Paper
train/2753.jpg,1,1,Metal
train/2754.jpg,1,1,Plastic bag
train/2755.jpg,1,1,General trash
train/2756.jpg,2,1,Paper
train/2757.jpg,1,1,Metal
train/2758.jpg,1,1,General trash
train/2759.jpg,1,1,Glass
train/2760.jpg,9,2,"Paper, Plastic bag"
train/2761.jpg,7,1,General trash
train/2762.jpg,1,1,Plastic bag
train/2763.jpg,2,1,Battery
train/2764.jpg,17,4,"General trash, Paper, Plastic, Plastic bag"
train/2765.jpg,1,1,Plastic bag
train/2766.jpg,1,1,Paper pack
train/2767.jpg,3,2,"General trash, Plastic"
train/2768.jpg,1,1,Glass
train/2769.jpg,1,1,Metal
train/2770.jpg,1,1,Paper
train/2771.jpg,2,1,General trash
train/2772.jpg,2,2,"Metal, Plastic bag"
train/2773.jpg,1,1,Styrofoam
train/2774.jpg,1,1,Plastic bag
train/2775.jpg,1,1,General trash
train/2776.jpg,1,1,General trash
train/2777.jpg,2,2,"Metal, Plastic"
train/2778.jpg,1,1,Paper
train/2779.jpg,1,1,Paper pack
train/2780.jpg,2,1,Plastic
train/2781.jpg,1,1,Clothing
train/2782.jpg,1,1,General trash
train/2783.jpg,1,1,Paper
train/2784.jpg,1,1,General trash
train/2785.jpg,1,1,General trash
train/2786.jpg,2,1,Paper
train/2787.jpg,2,2,"Paper, Paper pack"
train/2788.jpg,6,2,"General trash, Paper"
train/2789.jpg,1,1,Paper pack
train/2790.jpg,2,2,"Plastic, Plastic bag"
train/2791.jpg,1,1,General trash
train/2792.jpg,1,1,Paper
train/2793.jpg,2,2,"Paper, Plastic bag"
train/2794.jpg,34,5,"General trash, Paper, Plastic, Plastic bag, Styrofoam"
train/2795.jpg,20,5,"General trash, Paper, Plastic, Plastic bag, Styrofoam"
train/2796.jpg,1,1,Plastic
train/2797.jpg,3,2,"Plastic, Styrofoam"
train/2798.jpg,2,2,"General trash, Plastic"
train/2799.jpg,1,1,Clothing
train/2800.jpg,1,1,Plastic bag
train/2801.jpg,1,1,Metal
train/2802.jpg,1,1,Plastic
train/2803.jpg,1,1,Paper
train/2804.jpg,2,1,Clothing
train/2805.jpg,2,1,Plastic
train/2806.jpg,1,1,Plastic bag
train/2807.jpg,12,3,"Metal, Paper, Styrofoam"
train/2808.jpg,5,1,General trash
train/2809.jpg,4,3,"General trash, Plastic, Plastic bag"
train/2810.jpg,1,1,Plastic bag
train/2811.jpg,1,1,Paper
train/2812.jpg,2,1,Battery
train/2813.jpg,1,1,Paper
train/2814.jpg,1,1,Paper
train/2815.jpg,29,7,"General trash, Metal, Paper, Paper pack, Plastic, Plastic bag, Styrofoam"
train/2816.jpg,9,3,"General trash, Plastic bag, Styrofoam"
train/2817.jpg,2,2,"General trash, Paper pack"
train/2818.jpg,1,1,Paper pack
train/2819.jpg,1,1,Paper
train/2820.jpg,15,3,"General trash, Paper, Plastic bag"
train/2821.jpg,5,3,"General trash, Metal, Plastic bag"
train/2822.jpg,11,4,"General trash, Paper, Plastic, Plastic bag"
train/2823.jpg,2,1,Plastic
train/2824.jpg,3,1,Plastic bag
train/2825.jpg,5,3,"Metal, Paper pack, Plastic bag"
train/2826.jpg,1,1,Glass
train/2827.jpg,1,1,Plastic bag
train/2828.jpg,3,3,"General trash, Paper, Plastic"
train/2829.jpg,2,2,"General trash, Plastic"
train/2830.jpg,5,3,"General trash, Paper, Styrofoam"
train/2831.jpg,1,1,Plastic
train/2832.jpg,8,3,"General trash, Plastic, Plastic bag"
train/2833.jpg,14,2,"Plastic bag, Styrofoam"
train/2834.jpg,1,1,Paper
train/2835.jpg,2,1,Plastic bag
train/2836.jpg,9,4,"General trash, Paper, Plastic, Plastic bag"
train/2837.jpg,1,1,General trash
train/2838.jpg,1,1,Paper
train/2839.jpg,8,4,"General trash, Paper, Plastic, Plastic bag"
train/2840.jpg,1,1,Plastic bag
train/2841.jpg,4,2,"General trash, Plastic bag"
train/2842.jpg,1,1,General trash
train/2843.jpg,1,1,Plastic bag
train/2844.jpg,1,1,Metal
train/2845.jpg,1,1,Paper
train/2846.jpg,3,2,"General trash, Plastic bag"
train/2847.jpg,2,1,Plastic
train/2848.jpg,18,6,"Clothing, General trash, Metal, Paper, Plastic, Plastic bag"
train/2849.jpg,1,1,Paper
train/2850.jpg,8,1,Paper
train/2851.jpg,5,3,"General trash, Paper pack, Plastic"
train/2852.jpg,29,4,"General trash, Paper, Plastic, Plastic bag"
train/2853.jpg,7,1,Plastic bag
train/2854.jpg,6,3,"General trash, Plastic, Plastic bag"
train/2855.jpg,2,2,"Paper, Plastic bag"
train/2856.jpg,1,1,Plastic bag
train/2857.jpg,1,1,Metal
train/2858.jpg,1,1,Paper
train/2859.jpg,2,1,General trash
train/2860.jpg,1,1,Plastic bag
train/2861.jpg,1,1,Plastic bag
train/2862.jpg,1,1,Metal
train/2863.jpg,9,6,"General trash, Metal, Paper, Paper pack, Plastic, Plastic bag"
train/2864.jpg,5,2,"General trash, Paper"
train/2865.jpg,1,1,Plastic bag
train/2866.jpg,2,2,"Paper pack, Plastic bag"
train/2867.jpg,2,1,General trash
train/2868.jpg,1,1,Plastic bag
train/2869.jpg,9,3,"General trash, Paper, Plastic bag"
train/2870.jpg,1,1,Paper
train/2871.jpg,3,1,Battery
train/2872.jpg,13,2,"General trash, Paper"
train/2873.jpg,3,2,"General trash, Paper pack"
train/2874.jpg,1,1,Plastic
train/2875.jpg,3,1,Plastic
train/2876.jpg,1,1,Plastic
train/2877.jpg,11,4,"General trash, Paper, Plastic bag, Styrofoam"
train/2878.jpg,1,1,Paper pack
train/2879.jpg,2,2,"General trash, Plastic"
train/2880.jpg,11,2,"Paper, Plastic bag"
train/2881.jpg,1,1,Plastic bag
train/2882.jpg,14,4,"General trash, Paper, Plastic bag, Styrofoam"
train/2883.jpg,1,1,Plastic bag
train/2884.jpg,2,2,"Paper, Plastic bag"
train/2885.jpg,1,1,General trash
train/2886.jpg,1,1,Plastic bag
train/2887.jpg,2,2,"Paper, Plastic bag"
train/2888.jpg,9,2,"Paper, Plastic bag"
train/2889.jpg,1,1,Paper pack
train/2890.jpg,1,1,Metal
train/2891.jpg,2,1,Plastic bag
train/2892.jpg,7,2,"Glass, Paper"
train/2893.jpg,3,2,"Paper, Plastic bag"
train/2894.jpg,2,1,General trash
train/2895.jpg,2,2,"Paper, Plastic bag"
train/2896.jpg,1,1,Styrofoam
train/2897.jpg,2,1,Plastic bag
train/2898.jpg,25,2,"Glass, Plastic"
train/2899.jpg,5,1,Plastic bag
train/2900.jpg,1,1,Plastic bag
train/2901.jpg,1,1,Metal
train/2902.jpg,18,2,"Clothing, Plastic"
train/2903.jpg,2,2,"Glass, Plastic bag"
train/2904.jpg,13,2,"General trash, Paper"
train/2905.jpg,1,1,Plastic bag
train/2906.jpg,1,1,Plastic bag
train/2907.jpg,5,2,"Glass, Plastic"
train/2908.jpg,1,1,General trash
train/2909.jpg,1,1,Plastic bag
train/2910.jpg,1,1,Plastic
train/2911.jpg,1,1,General trash
train/2912.jpg,17,4,"General trash, Paper, Plastic bag, Styrofoam"
train/2913.jpg,3,3,"General trash, Paper, Plastic"
train/2914.jpg,7,5,"General trash, Metal, Paper, Plastic, Plastic bag"
train/2915.jpg,4,2,"Paper, Plastic bag"
train/2916.jpg,11,3,"Paper, Plastic bag, Styrofoam"
train/2917.jpg,1,1,Glass
train/2918.jpg,28,5,"Paper, Paper pack, Plastic, Plastic bag, Styrofoam"
train/2919.jpg,1,1,Paper
train/2920.jpg,4,2,"General trash, Plastic bag"
train/2921.jpg,4,2,"General trash, Paper"
train/2922.jpg,2,2,"General trash, Paper pack"
train/2923.jpg,2,1,General trash
train/2924.jpg,1,1,Paper
train/2925.jpg,1,1,Metal
train/2926.jpg,1,1,Paper
train/2927.jpg,2,2,"Paper, Paper pack"
train/2928.jpg,12,4,"General trash, Paper, Plastic, Plastic bag"
train/2929.jpg,1,1,Styrofoam
train/2930.jpg,2,2,"General trash, Plastic bag"
train/2931.jpg,1,1,Plastic
train/2932.jpg,20,4,"General trash, Paper, Plastic bag, Styrofoam"
train/2933.jpg,1,1,Plastic
train/2934.jpg,1,1,General trash
train/2935.jpg,5,4,"General trash, Paper, Plastic, Plastic bag"
train/2936.jpg,1,1,Paper
train/2937.jpg,3,1,Paper
train/2938.jpg,1,1,Clothing
train/2939.jpg,2,1,Paper
train/2940.jpg,3,2,"Clothing, Plastic"
train/2941.jpg,7,3,"General trash, Plastic bag, Styrofoam"
train/2942.jpg,3,2,"Metal, Paper"
train/2943.jpg,1,1,Paper pack
train/2944.jpg,11,4,"General trash, Paper, Plastic bag, Styrofoam"
train/2945.jpg,3,2,"General trash, Plastic"
train/2946.jpg,16,4,"General trash, Paper, Plastic bag, Styrofoam"
train/2947.jpg,11,4,"General trash, Plastic, Plastic bag, Styrofoam"
train/2948.jpg,25,3,"General trash, Glass, Paper"
train/2949.jpg,6,1,Paper
train/2950.jpg,5,2,"General trash, Plastic"
train/2951.jpg,1,1,Paper
train/2952.jpg,14,4,"General trash, Paper, Plastic, Plastic bag"
train/2953.jpg,16,4,"Metal, Paper, Plastic, Plastic bag"
train/2954.jpg,20,3,"Plastic, Plastic bag, Styrofoam"
train/2955.jpg,1,1,Glass
